ID,Titre,Profil,Date_Creation,Entreprise,Type_Contrat,Experience,Qualification,Salaire_Min,Salaire_Max,Salaire_Moyen,Ville,Code_Dept,Region,Secteur,Description
205CKKK,Technicien informatique (H/F),Power BI,2026-03-09,ADECCO TECH & INGENIERIE,Intérim,Débutant,Technicien,,,,Sisteron,04,PACA,Activités des agences de travail temporaire,"Adecco Tech & Ingénierie est une marque du Groupe Adecco spécialisée dans le recrutement (Intérim - CDD - CDI) de profils techniques : IT, Ingénierie, et Life Science. Nous recrutons pour Sanofi situé à Sisteron (04), un Technicien informatique H/F en intérim pour un démarrage dès que possible jusqu'au 31 Août 2027.

Vos missions au sein du Laboratoire Contrôle Qualité seront les suivantes  :
- Exécuter les déploiements locaux des solutions numériques de CQ.
- Réaliser les montages LIMS des anal"
9969046,Alternance - Développeur / Data analyst Power BI F/H (H/F),Power BI,2026-03-06,,CDD,Débutant,,,,,Romans-Sur-Isère,26,Auvergne-Rhône-Alpes,Non précisé,"Le site de Romans sur Isère () est un des premiers employeurs industriels du bassin Romanais avec plus de  collaborateurs et 84 alternant(e)s, qui s'épanouissent chaque jour dans les métiers du futur. Le site de Romans sur Isère regroupe trois activités :La fabrication d'assemblages combustibles pour les réacteurs de production d'électricité ;La fabrication d'éléments combustibles pour les réacteurs de recherche ;Et la réalisation de composants mécaniques. Afin de nous aider à accompagner la for"
1184683,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-04-06,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
1184462,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-04-06,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
1184345,Data Scientist IA F/H,Data Scientist,2026-04-06,,CDI,Non précisé,Manœuvre,,,,Lyon,69,Auvergne-Rhône-Alpes,Non précisé,"
            🚀 Le poste en 3 motsInnovant. Transverse. Impactant. 🎯 Votre mission A la BU Combustible de Framatome, nos algorithmes contribuent à la performance industrielle du nucléaire, et nos data-scientists parlent autant aux métallurgistes, aux développeurs, aux mécaniciens, aux thermo-hydrauliciens, aux neutroniciens…En tant que Data Scientist IA au sein de notre service d’ingénierie, vous serez notre couteau suisse de l'intelligence artificielle. Votre terrain de jeu : faire émerger des s"
1180948,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-04-05,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
1180702,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-04-05,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
1180573,Data Scientist IA F/H,Data Scientist,2026-04-05,,CDI,Non précisé,Manœuvre,,,,Lyon,69,Auvergne-Rhône-Alpes,Non précisé,"
            🚀 Le poste en 3 motsInnovant. Transverse. Impactant. 🎯 Votre mission A la BU Combustible de Framatome, nos algorithmes contribuent à la performance industrielle du nucléaire, et nos data-scientists parlent autant aux métallurgistes, aux développeurs, aux mécaniciens, aux thermo-hydrauliciens, aux neutroniciens…En tant que Data Scientist IA au sein de notre service d’ingénierie, vous serez notre couteau suisse de l'intelligence artificielle. Votre terrain de jeu : faire émerger des s"
1176956,Data scientist H/F,Data Scientist,2026-04-04,,CDD,Débutant,,,,,Issy-Les-Moulineaux,92,Île-de-France,Services auxiliaires des transports terrestres,"Tes missions :
1. Construire un véritable moteur d'analyse du trafic autoroutier
Tu seras au coeur d'un projet stratégique, avec de A à Z :
- Cadrer le projet et comprendre les besoins des décideurs
- Extraire, nettoyer et structurer les données 
- Concevoir et assembler les modèles statistiques adaptés
- Préparer une note d'analyse claire, illustrée de graphiques bien affûtés
- Mettre la solution en production pour un usage réel sur le terrain

2. Contribuer à des projets variés pour l'ensemble"
1175432,Data Scientist (H/F),Data Scientist,2026-04-04,,Freelance,3-5 ans,,,,,Arcueil,94,Île-de-France,Non précisé,"DGTL / Signe + est le facilitateur pour tous les acteurs qui recherchent des ressources ou des missions DATA.

Spécialiste du marché Data et BI, nous intervenons dans toute la France comme à l'étranger ; en sous-traitance, pré-embauche, recrutement, portage commercial, portage salarial, etc.

Depuis 2018, nous accompagnons nos clients avec proximité, juste prix et préoccupation éthique de tous les instants.

https://www.dgtl-performance.com

Le poste : 

Site : Arcueil IDF ; 2 jrs/semaine sur si"
1148730,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-04-04,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
1148505,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-04-04,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
1148426,Data Scientist IA F/H,Data Scientist,2026-04-04,,CDI,Non précisé,Manœuvre,,,,Lyon,69,Auvergne-Rhône-Alpes,Non précisé,"
            🚀 Le poste en 3 motsInnovant. Transverse. Impactant. 🎯 Votre mission A la BU Combustible de Framatome, nos algorithmes contribuent à la performance industrielle du nucléaire, et nos data-scientists parlent autant aux métallurgistes, aux développeurs, aux mécaniciens, aux thermo-hydrauliciens, aux neutroniciens…En tant que Data Scientist IA au sein de notre service d’ingénierie, vous serez notre couteau suisse de l'intelligence artificielle. Votre terrain de jeu : faire émerger des s"
1147970,Data Scientist Roboticien (H/F),Data Scientist,2026-04-04,,CDI,3-5 ans,,,,,Puy-Sainte-Réparade,13,PACA,Non précisé,"Vos tâches   Pour renforcer notre équipe d'innovation en robotique et intelligence artificielle, nous recherchons un Data Scientist Roboticien talentueux et passionné. Au sein de notre Practice Data & AI, vous contribuerez au développement de solutions avancées combinant la science des données, l'intelligence artificielle et la robotique. Vos principales responsabilités seront :  Concevoir et développer des algorithmes d'apprentissage automatique et d'intelligence artificielle pour divers types "
1147959,Senior Consultant - Product Data Scientist (H/F),Data Scientist,2026-04-04,,CDI,Débutant,,,,,Nanterre,92,Île-de-France,Non précisé,"Description de l'entrepriseEn 2025, Wivoo (référence du Product Management & Data/IA) a rejoint Wavestone pour fusionner puissance stratégique et excellence opérationnelle.Des expert·es passionné·es et orienté·es solutions, qui placent l’humain au cœur de la performance et de la croissance. Nous renforçons notre expertise pour transformer les actifs data en leviers de valeur concrets. Nous développons sans cesse notre portefeuille de clients et de projets, avec une portée internationale et une r"
1147878,Data Scientist - Alternance (H/F),Data Scientist,2026-04-04,,Intérim,Débutant,,,,,Issy-Les-Moulineaux,92,Île-de-France,Activités des agences de travail temporaire,"Vos tâches    Vous intégrerez l’équipe R&D du SogetiLabs constituée de chercheurs et d'experts en IA qui interviennent sur des secteurs variés.    Dans ce cadre, vous travaillerez au sein de l'une de nos équipes de recherche et participerez au développement de solutions d’IA innovantes appliquées à des problématiques concrètes sur des secteurs variés (ex : détection précoce du cancer du sein, détection d'objets pour véhicules autonomes, développement d'interprètes de la langue des signes au lang"
1147804,Annonce générique - – Data Scientist (H/F),Data Scientist,2026-04-04,,Intérim,Débutant,,,,,Versailles,78,Île-de-France,Activités des agences de travail temporaire,"Imaginez demain …Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc) ou un laboratoire de Recherche. Vos futurs défis …En tant que futur.e stagiair.e, voici le type de sujets sur lesquels vous seriez amené.e à travailler : « Machine Learning - Optimisation d’un parc de serveurs »« Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de c"
1147795,Annonce générique - APPRENTISSAGE – Data Scientist (H/F),Data Scientist,2026-04-04,,Intérim,Débutant,,,,,Versailles,78,Île-de-France,Activités des agences de travail temporaire,"Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche. Vos tâches Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez : Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de connaissances à partir de langage"
1144130,Data Scientist Senior (H/F),Data Scientist,2026-04-04,GROUPE ATLANTIC SYNERGY - Société en Nom Collectif,CDI,Non précisé,Cadre,,,,Roche-Sur-Yon,85,Pays de la Loire,Non précisé,"RESPONSABILITÉS : 

Envie de rejoindre un Groupe ambitieux et engagé dans une transformation data & IA à grande échelle ?
Vous aimez concevoir des modèles qui vont jusqu'en production ?
Vous disposez d'une solide expertise en Python et SQL ?
Alors, intégrez l'équipe de Cédric en tant que Data scientist Senior (f/h).


VOTRE CHALLENGE :
Vous concevez, développez, entraînez et déployez des modèles d'Intelligence Artificielle (Machine Learning, Deep Learning) afin de répondre à des problématiques m"
